Row_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Membership_Type,Order_ID,Order_Date,Delivery_Date,Payment_Method,Order_Status,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Tax,Total_Amount,Website_Visits,Time_On_Website,Rating,Returned_Product,Customer_Satisfaction,Salesperson,Region,Warehouse,Profit,Cost,Revenue
3417,CUST00442,Reyansh Nair,Female,25,Bengaluru,Karnataka,India,Regular,ORD104167,19/01/2024,01/26/2024,Net Banking,Shipped,Fashion,Running Shoes,3,1071.48,5.492613018300883,37.54,546.82,3622.24,1,2.5,3.0,No,Neutral,Agent_04,North,WH-South,947.22,1506.3,3037.88
3418,CUST00144,Sneha Nair,Female,28,Bengaluru,Karnataka,India,Regular,ORD101479,25-Dec-2023,12/30/2023,Debit Card,Delivered,Electronics,Bluetooth Earbuds,3,"2,511.57",25.85297919300021,213.89,1005.62,6806.27,5,17.4,3.0,No,,Agent_12,South,WH-Central,648.15,3719.1,5586.76
3419,CUST00446,Rahul Singh,MALE,39,Pune,Maharashtra,India,Platinum,ORD102591,11/28/2024,29/11/2024,Debit Card,Delivered,Beauty,Sunscreen SPF50,3,1619.6,14.50225664289621,31.11,747.75,4933.02,2,1.1,,No,Very Unsatisfied,Agent_05,West,WH-South,1250.2,2125.1,4154.16
3420,CUST00646,Rahul Joshi,Male,42,Indore,Madhya Pradesh,India,Silver,ORD102961,02/10/2024,2024-02-14,Credit Card,Delivered,Home & Kitchen,LED Bulb Pack,2,"2,266.07",7.47587079066271,36.93,754.8,4985.05,3,12.9,3.0,No,Satisfied,Agent_07,East,WH-West,,3020.48,4193.32
3421,CUST00925,Pooja Mehta,Female,40,Bhopal,Madhya Pradesh,India,Gold,ORD101928,07-Aug-2023,08/10/2023,Debit Card,Delivered,Beauty,Hair Serum,8,1906.1,1.3332116121423663,20.0,2708.19,17773.69,1,2.0,3.0,No,Unsatisfied,Agent_13,North,WH-Central,3756.33,8560.98,15045.5
3422,CUST00300,Rahul Patel,Female,38,Kolkata,West Bengal,India,Platinum,ORD102710,17-Feb-2024,02/21/2024,Credit Card,Returned,Home & Kitchen,Storage Boxes,2,342.85,20.482240153559978,102.49,98.14,745.88,8,19.2,2.0,No,Satisfied,Agent_01,East,WH-East,-41.43,386.05,545.25
3423,CUST01436,Myra Iyer,Female,37,Mumbai,Maharashtra,India,Gold,ORD103785,12/20/2024,2024-12-29,Net Banking,Cancelled,Sports,Football,3,1932.82,23.885736797829132,39.47,794.42,5247.35,2,5.7,4.0,No,Very Satisfied,Agent_04,West,WH-South,,2950.48,4413.46
3424,CUST01278,Myra Patel,Male,26,,Tamil Nadu,India,Gold,ORD101529,19-Aug-2024,08/24/2024,Debit Card,Delivered,Beauty,Face Wash,2,2506.18,11.723898254287736,145.55,796.45,5366.72,1,1.2,3.0,No,Neutral,Agent_12,South,WH-North,942.69,2540.03,4424.72
3425,CUST00461,Rohan Singh,MALE,28,Hyderabad,Telangana,India,Gold,ORD100902,2024-06-03,2024-06-09,Credit Card,Delivered,Fashion,Leather Wallet,6,961.45,29.57876067561364,122.16,731.23,4915.78,15,5.7,3.0,No,,  Agent_17  ,South,WH-East,,2820.93,4062.39
3426,CUST00757,Myra Nair,Female,38,Bengaluru,Karnataka,India,Gold,ORD102809,25-Mar-2023,2023-03-28,Credit Card,Delivered,Fashion,Running Shoes,3,1400.86,15.619161031169774,148.2,638.31,4332.68,3,1.1,3.0,No,,Agent_04,West,WH-South,,2160.95,3546.17
3427,CUST00813,Sai Nair,F,,,Rajasthan,India,Silver,ORD100685,2023-02-20,25-Feb-2023,Net Banking,Cancelled,Beauty,Face Wash,5,860.1,7.982529037914708,106.93,712.3,4776.44,1,11.9,5.0,No,Satisfied,Agent_02,East,WH-Central,636.4,2501.58,3957.21
3428,CUST00943,Reyansh Joshi,Female,, Indore ,Madhya Pradesh,India,Gold,ORD101551,02/27/2024,03/04/2024,Debit Card,Delivered,Fashion,Cotton T-Shirt,10,1606.99,9.314521896263924,70.9,2623.15,17267.12,5,9.4,3.0,No,Neutral,Agent_18,South,WH-Central,3980.06,7898.96,14573.07
3429,CUST01284,Pooja Mehta,female,,Hyderabad,Telangana,India,Gold,ORD102481,09/09/2024,09/16/2024,UPI,Pending,Fashion,Running Shoes,4,1067.73,21.187624473254143,20.0,605.88,3991.89,3,3.8,3.0,No,Satisfied,Agent_07,North,WH-East,,2299.93,3366.01
3430,CUST01274,Diya Mehta,Male,28,Indore,Madhya Pradesh,India,Platinum,ORD100159,24-Dec-2023,2023-12-29,Credit Card,Shipped,Sports,Football,8,3184.1,8.597349462426555,35.45,4190.91,27509.17,3,8.5,2.0,No,Very Satisfied,Agent_08,East,WH-North,5926.88,13129.57,23282.81
3431,CUST00855,Arjun Nair,Female,,Delhi,Delhi,India,Gold,ORD100999,2024-12-16,23-Dec-2024,UPI,Shipped,Fashion,Leather Wallet,6,2311.14,13.784163834683278,185.74,2151.97,14293.12,3,5.4,3.0,No,Very Satisfied,Agent_04,North,WH-Central,1775.25,7842.45,11955.41
3432,CUST00852,Priya Iyer,Female,32,Jaipur,Rajasthan,India,Silver,ORD103663,2023-08-01,07/08/2023,Cash on Delivery,Delivered,Fashion,Denim Jeans,6,1618.49,3.7150456639813565,33.96,1683.03,11067.16,4,3.0,4.0,No,Satisfied,Agent_13,North,WH-North,1772.98,5860.2,9350.17
3433,CUST00675,Ishaan Verma,Male,18,Bengaluru,Karnataka,India,Regular,ORD100560,2024-03-11,03/13/2024,UPI,Delivered,Home & Kitchen,Mixer Grinder,2,882.55,5.060632577871349,44.64,301.64,2022.05,5,1.0,1.0,No,Very Satisfied,Agent_10,North,WH-East,228.43,1101.06,1675.77
3434,CUST00209,Arjun Singh,Female,60,Pune,Maharashtra,India,Regular,ORD102250,2023-02-14,17/02/2023,Cash on Delivery,Delivered,Sports,Cricket Bat,3,"1,536.40",,155.54,696.93,4724.31,6,16.2,3.0,No,Very Unsatisfied,Agent_08,South,WH-North,559.04,2460.33,3871.84
3435,CUST00717,Priya Reddy,Female,33,Jaipur,Rajasthan,India,Silver,ORD103071,07/07/2024,2024-07-13,UPI,Shipped,Fashion,Leather Wallet,1,1241.59,11.017381746682679,20.0,198.86,1323.66,4,5.8,4.0,No,Satisfied,Agent_07,North,WH-East,222.25,663.69,1104.8
3436,CUST00391,Vivaan Mehta,Female,32,Bangalore,Karnataka,India,Gold,ORD103951,2023-09-23,,Credit Card,Delivered,Home & Kitchen,Mixer Grinder,1,2021.87,18.622651287867598,91.48,296.16,2032.98,19,5.5,3.0,No,,Agent_16,East,WH-West,213.89,1043.81,1645.34
3437,CUST01091,Rohan Reddy,Female,36,Mumbai,Maharashtra,India,Silver,ORD102689,2024-09-23,28/09/2024,UPI,Delivered,Sports,Yoga Mat,6,1621.91,25.09338235403858,20.0,1312.11,8621.62,4,17.7,-2.0,No,Satisfied,Agent_18,West,WH-South,1799.48,4157.92,7289.51
3438,CUST00351,Vivaan Gupta,male,47,PUNE,Maharashtra,India,Regular,ORD100112,09-Dec-2024,17/12/2024,Credit Card,Shipped,Beauty,Sunscreen SPF50,3,1670.94,13.789906194647955,79.79,777.88,5179.23,1,20.1,3.0,No,Very Satisfied,Agent_03,East,WH-South,₹1025.92,2437.97,4321.56
3439,CUST00961,Vivaan Verma,Female,,Hyderabad,Telangana,India,Gold,ORD104196,26-Mar-2024,02-Apr-2024,Net Banking,Delivered,Beauty,Sunscreen SPF50,2,1409.72,27.014280172436994,124.13,370.4,2552.32,12,4.9,4.0,No,Satisfied,Agent_05,West,WH-North,51.61,1511.65,2057.79
3440,CUST00011,Myra Joshi,Female,,Delhi,Delhi,India,Regular,ORD103379,02/01/2023,03/02/2023,Cash on Delivery,Delivered,Home & Kitchen,LED Bulb Pack,2,2899.42,15.295974950842702,20.0,884.13,5815.98,2,10.1,3.0,No,Satisfied,Agent_17,North,WH-Central,1.32,4006.4,4911.85
3441,CUST01452,Rohan Patel,Male,51,Hyderabad,Telangana,India,Silver,ORD103193,08-Oct-2023,10/12/2023,Credit Card,Delivered,Electronics,Bluetooth Earbuds,6,1784.2,9.734822245520094,54.79,1739.35,11457.21,3,9.0,1.0,No,Neutral,Agent_11,East,WH-East,,6879.67,9663.07
3442,CUST01341,Ananya Nair,Female,38,Bengaluru,Karnataka,India,Regular,ORD101446,22/10/2024,27/10/2024,Credit Card,Delivered,Electronics,Power Bank,5,1450.9,14.11921007834128,88.73,1121.44,7440.39,3,12.9,5.0,No,Satisfied,Agent_10,North,WH-South,,3210.48,6230.22
3443,CUST00771,Priya Sharma,Male,21,Indore,Madhya Pradesh,India,Silver,ORD101952,28-Jun-2024,03/07/2024,Cash on Delivery,Pending,Electronics,Bluetooth Earbuds,2,1373.13,6.810860249466022,157.67,460.66,3177.55,6,10.2,,No,Satisfied,Agent_14,South,WH-Central,383.53,1557.36,2559.22
3444,CUST00842,Aarav Mehta,female,33,Mumbai,Maharashtra,India,Gold,ORD103028,12-Nov-2024,11/16/2024,Net Banking,Delivered,Sports,Yoga Mat,4,981.14,2.772237700098787,191.75,686.84,4694.35,1,7.3,4.0,No,,Agent_15,East,WH-Central,-50000,2641.22,3815.76
3445,CUST00556,Sai Gupta,Male,42,Jaipur,Rajasthan,India,Silver,ORD100922,03-Sep-2024,,Credit Card,Delivered,Beauty,Sunscreen SPF50,3,2510.11,9.792350494425106,102.54,1222.73,8118.2,5,5.1,1.0,No,Very Satisfied,Agent_06,North,WH-West,1914.8,3552.86,6792.93
3446,CUST01160,Sai Iyer,Female,33,Delhi,Delhi,India,Platinum,ORD101624,2023-11-29,2023-12-05,Cash on Delivery,Shipped,Beauty,Sunscreen SPF50,2,3393.58,15.37885670570044,119.57,1033.81,6896.75,14,4.7,5.0,Yes,Satisfied,Agent_14,South,WH-West,₹1089.61,3500.38,5743.37
3447,CUST01109,Diya Gupta,Female,40,Bhopal,Madhya Pradesh,India,Gold,ORD104159,2024-08-26,2024-08-28,Net Banking,Returned,Home & Kitchen,LED Bulb Pack,4,1439.96,17.701725813803943,20.0,853.25,5613.5,7,14.3,2.0,No,Unsatisfied,Agent_11,North,WH-South,1388.77,2478.23,4740.25
3448,CUST00644,Meera Verma,Male,25,Indore,Madhya Pradesh,India,Regular,ORD102853,2024-06-17,19/06/2024,Credit Card,Delivered,Fashion,Cotton T-Shirt,5,940.95,13.443466231482677,73.46,733.01,4878.74,3,7.7,5.0,No,Very Satisfied,Agent_04,North,WH-North,516.06,2749.74,4072.27
3449,CUST00226,Aditya Patel,Male,54,Chennai,Tamil Nadu,India,Silver,ORD103795,09/12/2024,09/21/2024,UPI,Delivered,Electronics,Smartwatch,4,1899.79,,47.68,1162.79,7670.41,8,33.6,4.0,No,Satisfied,Agent_13,West,WH-East,,4506.79,6459.94
3450,CUST01465,Arjun Sharma,Male,32,Bhopal,Madhya Pradesh,India,Gold,ORD102955,04/08/2023,15-Apr-2023,Net Banking,Delivered,Home & Kitchen,Storage Boxes,5,1597.83,17.661603613715236,67.7,1184.07,7829.91,2,4.8,5.0,No,Satisfied,Agent_05,East,WH-South,851.34,4475.03,6578.14
3451,CUST01337,Aditya Singh,Female,47,Indore,Madhya Pradesh,India,Regular,ORD101319,24-Nov-2023,30-Nov-2023,Cash on Delivery,Pending,Fashion,Running Shoes, 4 ,2047.3,14.175997377918618,20.0,1265.09,8313.39,11,4.6,5.0,No,Neutral,Agent_16,South,WH-East,1854.41,3888.8,7028.3
3452,CUST01239,Ananya Singh,Female,40, Hyderabad ,Telangana,India,Silver,ORD101663,2023-09-12,2023-09-17,Net Banking,Shipped,Fashion,Cotton T-Shirt,4,2255.2,18.170257143631957,29.45,1328.71,8739.86,4,12.9,,No,Unsatisfied,Agent_07,South,WH-North,,3574.35,7381.7
3453,CUST01039,Sneha Nair,F,44,Bhopal,Madhya Pradesh,India,Regular,ORD100815,01-Sep-2023,09/06/2023,UPI,Delivered,Beauty,Hair Serum,5,2360.08,18.758309928239942,56.98,1725.63,11369.45,2,18.4,2.0,Yes,Unsatisfied,Agent_10,North,WH-East,2832.05,4972.18,9586.84
3454,CUST00475,Diya Sharma,Female,35,Ahmedabad,Gujarat,India,Regular,ORD103434,16-May-2023,21-May-2023,Credit Card,Delivered,Beauty,Face Wash,3,628.28,13.866324619918714,47.03,292.23,1962.74,6,12.7,5.0,No,Satisfied,Agent_11,West,WH-West,288.43,995.79,1623.48
3455,CUST00854,Myra Mehta,Male,44,Jaipur,Rajasthan,India,Regular,ORD102266,24-Feb-2023,02/25/2023,Net Banking,Delivered,Fashion,Leather Wallet,3,929.55,23.41516409393617,136.59,384.42,2656.69,4,7.1,2.0,No,Neutral,Agent_07,North,WH-Central,,1231.71,2135.68
3456,CUST01406,Kabir Reddy,male,55,Lucknow,Uttar Pradesh,India,Gold,ORD101473,04-Aug-2024,2024-08-10,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,0,2674.84,6.799369334553244,33.71,1794.94,11800.52,2,4.6,2.0,No,Very Satisfied,Agent_15,North,WH-North,3981.86,4161.36,9971.87
3457,CUST00051,Kabir Nair,Male,43,Ahmedabad,Gujarat,India,Gold,ORD101773,19/03/2023,03/23/2023,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,5,1193.98,0.3999694093490175,82.65,1070.28,7098.95,3,6.1,2.0,No,Very Satisfied,Agent_08,South,WH-East,1306.2,3486.89,5946.02
3458,CUST01468,Sai Verma,Female,49,Bengaluru,Karnataka,India,Regular,ORD100679,2024-08-20,2024-08-21,Cash on Delivery,Delivered,Beauty,Sunscreen SPF50,3,1269.86,7.457118401905378,68.83,634.59,4228.92,4,17.3,2.0,No,Very Satisfied,Agent_06,South,WH-South,868.58,1953.5,3525.5
3459,CUST00122,Myra Gupta,Female,50,Pune,Maharashtra,India,Platinum,ORD103848,2023-08-11,17-Aug-2023,UPI,Returned,Electronics,Smartwatch, 2 ,690.43,26.037471106353884,39.13,183.84,1244.29,4,5.6,4.0,No,Very Satisfied,Agent_09,West,WH-West,311.02,487.33,1021.32
3460,CUST00789,Aarav Reddy,Male,32,Ahmedabad,Gujarat,India,Regular,ORD101093,10/19/2024,2024-10-22,UPI,Delivered,Electronics,Smartwatch,5,1121.0,14.580848273649229,78.5,861.79,5728.03,5,19.1,4.0,No,,Agent_13,East,WH-East,1606.83,2240.62,4787.74
3461,CUST00361,Reyansh Mehta,Male,38,Chennai,Tamil Nadu,India,Gold,ORD100080,02/08/2023,08-Aug-2023,Cash on Delivery,Delivered,Home & Kitchen,LED Bulb Pack,2,1322.34,17.45210407687634,45.8,392.96,2621.89,6,1.2,3.0,No,Very Satisfied,Agent_03,North,WH-North,737.36,1007.01,2183.13
3462,CUST01223,Priya Mehta,Male,27,,Madhya Pradesh,India,Platinum,ORD101950,2024-04-14,04/17/2024,UPI,Delivered,Electronics,Power Bank,4,457.91,5.775550264732942,80.12,310.65,2116.62,5,2.6,4.0,No,Neutral,Agent_13,North,WH-South,₹141.72,1193.36,1725.85
3463,CUST00363,Aditya Nair,Female,60,Ahmedabad,Gujarat,India,Regular,ORD104168,08-Dec-2023,2023-12-11,UPI,Delivered,Fashion,Denim Jeans,9,1143.29,2.516301528783239,51.69,1805.52,11887.9,9,9.9,,No,Unsatisfied,Agent_04,North,WH-West,,6072.97,10030.69
3464,CUST00693,Aarav Singh,Female,24,Hyderabad,Telangana,India,Silver,ORD103690,06/07/2024,09/07/2024,Cash on Delivery,Delivered,Beauty,Sunscreen SPF50,1,2499.25,5.913907953643568,34.41,423.26,2809.12,1,12.0,1.0,No,Very Satisfied,Agent_19,North,WH-North,693.55,1200.23,2351.45
3465,CUST00224,Sai Nair,Male,24,Bengaluru,Karnataka,India,Gold,ORD103950,27/06/2023,30/06/2023,Debit Card,Shipped,Fashion,Leather Wallet,8,645.2,7.104161293663264,135.02,863.08,5793.01,9,4.3,3.0,No,Neutral,Agent_20,East,WH-Central,1208.24,2588.57,4794.91
3466,CUST00781,Pooja Joshi,Female,25,Delhi,Delhi,India,Platinum,ORD102800,2023-02-13,02/17/2023,UPI,Shipped,Electronics,LED Monitor,5,1212.78,9.285586651306216,20.0,990.15,6510.98,5,5.3,,No,Very Satisfied,Agent_09,South,WH-East,868.4,3622.28,5500.83
3467,CUST00533,Rohan Sharma,Male,55,Jaipur,Rajasthan,India,Silver,ORD101239,2023-07-23,2023-07-28,Debit Card,Delivered,Electronics,Power Bank,3,2034.24,13.095490205716647,242.22,954.64,6500.4,3,22.9,2.0,Yes,Satisfied,Agent_18,East,WH-Central,,3808.46,5303.54
3468,CUST00376,Reyansh Verma,Female,25, Lucknow ,Uttar Pradesh,India,Gold,ORD100329,2024-10-07,10/11/2024,Credit Card,Pending,Sports,Football,2,1352.07,4.749572437729288,54.99,463.63,3094.32,8,24.7,1.0,No,Very Satisfied,Agent_13,North,WH-West,566.11,1490.97,2575.7
3469,CUST00434,Rahul Mehta,Male,43,Jaipur,Rajasthan,India,Regular,ORD103102,07/30/2024,08/02/2024,UPI,Delivered,Sports,Cricket Bat,4,689.01,11.984210612767935,106.61,436.63,2968.99,2,19.4,5.0,No,Very Satisfied,Agent_05,North,WH-South,424.54,1457.97,2425.75
3470,CUST00600,Sneha Sharma,Female,32,Indore,Madhya Pradesh,India,Regular,ORD100242,30/06/2024,02/07/2024,Credit Card,Delivered,Home & Kitchen,Non-Stick Pan,1,1749.26,13.988100311955664,112.85,270.82,1888.24,1,3.7,1.0,No,,Agent_19,South,WH-East,224.43,896.47,1504.57
3471,CUST00626,Diya Mehta,Female,36,Bengaluru,Karnataka,India,Regular,ORD103687,2024-04-17,04/22/2024,UPI,Delivered,Beauty,Hair Serum,4,2478.27,5.019452430036297,163.45,1694.79,11273.74,8,24.4,,No,Satisfied,Agent_14,North,WH-East,,6344.98,9415.5
3472,CUST00999,Rahul Singh,Female,40,Jaipur,Rajasthan,India,Regular,ORD100641,26/06/2024,06/30/2024,UPI,Shipped,Beauty,Face Wash,5,2155.47,16.9455284817436,29.63,1611.19,10591.89,3,1.1,4.0,No,,Agent_09,West,WH-South,1235.26,6074.99,8951.07
3473,CUST01297,Kabir Iyer,Female,45,Pune,Maharashtra,India,Regular,ORD100696,2023-06-11,16/06/2023,Cash on Delivery,Delivered,Beauty,Lip Balm Set,3,572.08,12.674553963616482,316.65,269.77,2085.13,1,8.9,3.0,Yes,Satisfied,Agent_04,West,WH-Central,,1142.85,1498.71
3474,CUST00248,Reyansh Joshi,Male,40,Bengaluru,Karnataka,India,Regular,ORD102257,23/03/2023,03/24/2023,UPI,Delivered,Fashion,Running Shoes,5,1922.23,13.166927405565486,39.51,1502.22,9887.39,5,4.0,3.0,No,Very Satisfied,Agent_08,North,WH-Central,2327.68,4476.25,8345.66
3475,CUST00103,Sai Reddy, Female ,29, Jaipur ,Rajasthan,India,Platinum,ORD100645,03/14/2023,16-Mar-2023,Cash on Delivery,Delivered,Electronics,Power Bank,7,1309.43,13.185387827752828,79.71,1432.34,9469.49,7,14.6,,No,Neutral,Agent_14,West,WH-East,2085.33,4360.06,7957.44
3476,CUST01059,Rahul Joshi,Female,22,lucknow,Uttar Pradesh,India,Regular,ORD102818,2024-07-22,26-Jul-2024,Net Banking,Pending,Home & Kitchen,Mixer Grinder,4,1273.6,3.5292661809690276,30.0,884.63,5829.24,1,2.2,1.0,No,Unsatisfied,Agent_02,East,WH-West,812.57,3187.41,4914.61
3477,CUST00656,Aarav Patel,Female,40,Jaipur,Rajasthan,India,Regular,ORD100753,2024-07-20,24/07/2024,UPI,Shipped,Beauty,Hair Serum,8,351.94,10.642452178780822,58.65,452.86,3027.39,1,2.8,,No,Neutral,Agent_05,West,WH-North,348.29,1656.08,2515.88
3478,CUST00090,Kabir Reddy,Female,56,Mumbai,Maharashtra,India,Regular,ORD100435,12/04/2024,04/20/2024,Cash on Delivery,Delivered,Sports,Dumbbell Set,8,1010.88,11.439664713670568,149.7,1289.14,8600.75,3,1.6,2.0,No,Satisfied,Agent_04,South,WH-South,766.3,4956.77,7161.91
3479,CUST00798,Karan Sharma,Male,20,Bhopal,Madhya Pradesh,India,Silver,ORD101563,03-Sep-2023,2023-09-07,Debit Card,Delivered,Sports,Football,1,1427.72,14.970022688290461,20.0,218.52,1452.51,1,27.4,4.0,No,Neutral,Agent_17,East,WH-East,372.62,602.85,1213.99
3480,CUST00786,Rohan Mehta,Female,41,Pune,Maharashtra,India,Gold,ORD101934,26-Feb-2023,04-Mar-2023,Cash on Delivery,Delivered,Electronics,LED Monitor,3,1212.87,9.464001716694684,193.4,592.97,4080.62,2,1.4,2.0,No,Satisfied,Agent_10,North,WH-East,518.36,1989.52,3294.25
3481,CUST01174,Diya Gupta,Female,28,Ahmedabad,Gujarat,India,Silver,ORD103111,24-Sep-2024,10/03/2024,Net Banking,Delivered,Beauty,Sunscreen SPF50,2,1800.86,18.89822739344068,110.27,525.79,3557.12,1,10.4,4.0,No,Very Satisfied,Agent_08,North,WH-Central,204.45,2080.55,2921.06
3482,CUST01333,Arjun Nair,Male,23,Chennai,Tamil Nadu,India,Regular,ORD104133,2024-06-16,2024-06-24,Credit Card,Delivered,Sports,Football,1,1707.86,1.5003703079283706,58.16,302.8,2043.2,2,10.6,2.0,No,Unsatisfied,  Agent_13  ,West,WH-North,-108.62,1429.9,1682.24
3483,CUST01044,Ananya Sharma,Male,30,jaipur,Rajasthan,India,Gold,ORD103022,2024-11-15,23-Nov-2024,Debit Card,Delivered,Sports,Yoga Mat,6,984.69,30.910663213921673,26.8,734.74,4843.43,3,4.7,2.0,Yes,Neutral,Agent_01,South,WH-South,,2165.01,4081.89
3484,CUST00194,Aditya Patel,Female,31,Indore,Madhya Pradesh,India,Regular,ORD101712,11/08/2024,08/12/2024,Credit Card,Shipped,Electronics,Power Bank,2,3291.51,15.095823967390844,160.64,1006.07,6755.97,11,1.5,,No,Satisfied,Agent_18,East,WH-South,893.71,3528.84,5589.26
3485,CUST00932,Vivaan Mehta,Female,,,Tamil Nadu,India,Platinum,ORD100551,05-Oct-2023,2023-10-12,Net Banking,Delivered,Home & Kitchen,Non-Stick Pan,3,1118.43,16.389176263949924,67.16,504.97,3377.52,1,3.3,2.0,No,Satisfied,  Agent_05  ,North,WH-North,634.27,1598.99,2805.39
3486,CUST01220,Sai Reddy,M,31,INDORE,Madhya Pradesh,India,Silver,ORD103761,10/10/2024,13/10/2024,Credit Card,Shipped,Fashion,Running Shoes,4,1065.03,10.541254718461301,131.06,685.99,4628.1,1,5.0,5.0,No,Very Satisfied,Agent_06,South,WH-South,1291.59,1702.41,3811.05
3487,CUST00278,Diya Reddy, Male,29,Hyderabad,Telangana,India,Gold,ORD103919,01/11/2024,06-Nov-2024,Cash on Delivery,Delivered,Sports,Football,5,936.73,14.137648175179464,42.19,723.87,4787.55,1,1.5,2.0,No,Unsatisfied,  Agent_12  ,East,WH-West,897.87,2357.56,4021.49
3488,CUST00745,Rohan Singh,F,53,pune,Maharashtra,India,Gold,ORD100601,02-Aug-2024,08/08/2024,Net Banking,Cancelled,Fashion,Denim Jeans,4,629.87,12.015593009375015,33.34,399.01,2649.1,9,1.5,5.0,No,Satisfied,Agent_01,West,WH-South,373.56,1410.84,2216.75
3489,CUST00615,Simran Verma,F,,,Telangana,India,Silver,ORD101964,10/06/2023,16/10/2023,UPI,Shipped,Electronics,Bluetooth Earbuds,5,1670.72,6.315956680422532,115.23,1408.68,9349.9,5,2.7,3.0,No,Satisfied,Agent_03,East,WH-Central,1085.74,5216.34,7825.99
3490,CUST01347,Ananya Joshi,Male,28,Jaipur,Rajasthan,India,Regular,ORD101013,06/09/2024,2024-09-08,Credit Card,Delivered,Sports,Cricket Bat,6,2908.13,14.582259076940515,20.0,2682.78,17607.13,14,1.6,,No,,Agent_01,North,WH-North,2184.49,10017.08,14904.35
3491,CUST00114,Priya Patel,Female,31,Delhi,Delhi,India,Silver,ORD103055,2024-04-02,04/04/2024,UPI,Delivered,Fashion,Cotton T-Shirt,0,999.07,24.99478717929499,94.86,404.65,2747.57,3,2.1,4.0,No,Satisfied,Agent_10,North,WH-North,362.38,1386.17,2248.06
3492,CUST00222,Myra Gupta,Female,42,Mumbai,Maharashtra,India,Silver,ORD103697,05/28/2024,2024-06-02,Net Banking,Delivered,Electronics,Power Bank,6,2406.57,16.335627102433698,27.37,2174.52,14282.54,7,16.9,5.0,No,Unsatisfied,  Agent_13  ,South,WH-South,,6918.38,12080.65
3493,CUST00080,Aditya Verma,M,26,HYDERABAD,Telangana,India,Platinum,ORD101427,09/08/2024,08/13/2024,Debit Card,Delivered,Fashion,Cotton T-Shirt,4,2667.2,10.295874408312697,99.95,1722.66,11392.96,1,7.8,3.0,No,,Agent_03,West,WH-North,2263.16,5484.58,9570.35
3494,CUST00203,Simran Iyer,Male,34,Kolkata,West Bengal,India,Silver,ORD102012,26/08/2023,,Cash on Delivery,Delivered,Sports,Yoga Mat,6,2630.41,4.154798973591012,74.15,2722.81,17923.69,4,8.5,,No,Unsatisfied,Agent_05,North,WH-West,5675.22,6654.55,15126.73
3495,CUST00424,Aditya Mehta,Female,31,Ahmedabad,Gujarat,India,Silver,ORD103322,06/30/2023,07/01/2023,Debit Card,Shipped,Home & Kitchen,LED Bulb Pack,8,1157.92,5.3429262983252706,180.05,1578.32,10526.8,6,30.7,,No,Very Satisfied,Agent_11,East,WH-Central,1345.33,5664.73,8768.43
3496,CUST01310,Meera Reddy,Male,38,Mumbai,Maharashtra,India,Regular,ORD101386,20/02/2024,22-Feb-2024,UPI,Returned,Sports,Cricket Bat,5,1827.4,18.232179646299237,20.0,1344.8,8835.93,14,11.2,2.0,No,Satisfied,Agent_01,North,WH-North,,4507.41,7471.13
3497,CUST01415,Diya Sharma,Male,18, Jaipur ,Rajasthan,India,Gold,ORD101295,27-May-2023,05/29/2023,Cash on Delivery,Shipped,Fashion,Running Shoes,6,1070.15,10.271474659915661,33.22,1037.05,6831.65,2,2.8,5.0,No,Satisfied,Agent_15,West,WH-North,1015.24,3675.87,5761.38
3498,CUST00194,Diya Joshi,Female,50,Pune,Maharashtra,India,Silver,ORD100466,2023-05-07,10/05/2023,UPI,Delivered,Beauty,Lip Balm Set, 4 ,1240.9,7.554515720333935,66.2,825.95,5480.77,2,2.9,4.0,No,Satisfied,  Agent_08  ,West,WH-South,1105.92,2590.55,4588.62
3499,CUST00991,Ishaan Reddy,M,20,chennai,Tamil Nadu,India,Regular,ORD101499,04-Sep-2024,06-Sep-2024,Net Banking,Pending,Fashion,Denim Jeans,3,1674.07,14.958839630821464,35.52,768.77,5075.24,9,24.9,3.0,No,Satisfied,Agent_08,South,WH-South,981.04,2485.62,4270.95
3500,CUST01162,Neha Verma,Male,,Delhi,Delhi,India,Platinum,ORD103872,29-May-2024,31-May-2024,Cash on Delivery,Delivered,Home & Kitchen,LED Bulb Pack,3,890.51,3.3901906260330867,20.0,464.57,3065.53,2,1.9,4.0,No,Satisfied,Agent_11,North,WH-South,368.85,1727.54,2580.96
3501,CUST00953,Neha Reddy,Female,30,Ahmedabad,Gujarat,India,Silver,ORD103932,11/07/2023,12/11/2023,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,4,470.72,6.377156669546467,72.31,317.31,2152.43,500,4.3,3.0,No,Unsatisfied,Agent_18,East,WH-South,,1259.87,1762.81
3502,CUST01347,Kabir Sharma,female,25,Mumbai,Maharashtra,India,Regular,ORD100277,27-May-2024,30-May-2024,Credit Card,Delivered,Electronics,Power Bank,5,2369.21,22.75701535962527,57.31,1647.04,10854.59,2,7.4,4.0,No,Satisfied,Agent_09,North,WH-East,,6592.87,9150.24
